GEOID,COUNTYNAME,pop_density,Job_to_pop_ratio,%_renter_occupied,%_units_10-19_structure,%_units_20+_structures,FAR_avg,designation,price_sf_21,price_sf_22,price_sf_23,1yrChange_num,1yrChange_per,2yrChange_num,2yrChange_per
13121001204,Fulton,16371.06164,0.348633316,44.3,10.1,55.7,0.8727868529192933,Suburban,347.22222222222223,390.6985418183756,389.30531405506736,-1.3932277633082322,-0.356599171531053,42.08309183284513,12.119930447859396
13057091014,Cherokee,2779.836467,0.238074494,41.7,9.8,11.6,0.10159604321043644,Rural,148.62480469802273,178.51027397260273,188.38126247356553,9.870988500962795,5.529647275359494,39.7564577755428,26.749544166816797
13067031321,Cobb,584.1148138,2.732200276,68.8,14.8,7.1,0.06713244685938398,Urban,,144.48590381426203,,,,,
13067030253,Cobb,925.1946891,0.434372319,12.0,0.0,0.0,0.09285315172018405,Rural,150.23295951939394,191.20705939050163,199.67819197459696,8.47113258409533,4.430345098710378,49.44523245520301,32.91237329902963
13067030260,Cobb,2657.240215,0.421112805,25.0,16.7,0.0,0.19614389409472027,Rural,178.59608745684696,212.6141552511415,215.32438478747204,2.71022953633053,1.274717355074118,36.72829733062508,20.56500668834613
13057090201,Cherokee,155.3223008,0.096136568,23.8,0.0,0.0,0.014222172630772006,Rural,142.6519173893957,175.3986332574032,200.91523846923417,25.516605211830978,14.547778815576361,58.26332107983848,40.84299892079095
13121010125,Fulton,6936.921339,1.27169004,70.0,34.1,20.9,0.5911991501996465,Suburban,154.2232277526395,173.4494865299819,184.15069291986828,10.70120638988638,6.169638552395833,29.927465167228775,19.405290372491617
13135050443,Gwinnett,2762.233579,0.176690558,16.4,0.0,0.0,0.14769445252030994,Rural,154.12844036697248,179.67542503863987,188.47404259118903,8.79861755254916,4.89695101634349,34.34560222421655,22.28375382404526
13089023436,DeKalb,2755.987568,0.002109069,27.4,0.0,0.0,0.11025029489165336,Rural,118.85157096424702,156.2098240105759,153.3259037924388,-2.883920218137092,-1.8461836420363944,34.47433282819178,29.006207110684606
13121010537,Fulton,2370.832116,0.0266321,28.2,0.0,0.0,0.1493813701712097,Rural,124.01678028316728,149.3670939279191,151.2192428577965,1.8521489298774156,1.2399979682079223,27.202462574629223,21.934501534806735
13135050231,Gwinnett,2080.164268,1.46817083,56.0,13.8,36.2,0.1722281255705117,Urban,153.41687739876267,186.72540630116683,193.4580938738979,6.732687572731066,3.6056622963626106,40.04121647513523,26.099616387745726
13135050241,Gwinnett,908.6614597,1.500137099,11.4,0.0,0.0,0.12622992544529424,Rural,167.99465545061253,200.3252032520325,214.63156864633652,14.30636539430401,7.141570387578707,46.63691319572399,27.760950531806905
13121010540,Fulton,1743.246899,0.390609222,64.7,6.7,5.1,0.13371306562763058,Urban,132.31197771587745,173.01323596375005,181.8181818181818,8.804945854431764,5.089174712781274,49.506204102304366,37.41626794258372
13135050438,Gwinnett,4606.09092,0.25704142,60.1,11.4,3.1,0.13262236519900641,Urban,139.33150683570463,177.6485788113695,190.10416666666663,12.455587855297125,7.011363636363618,50.772659830962,36.440185701021335
13121011515,Fulton,732.5430271,0.134607726,4.2,0.0,0.0,0.05295095820384271,Rural,241.8112421929216,298.03040774015204,353.3854869166442,55.355079176492154,18.57363468252386,111.57424472372259,46.14104940361149
13135050121,Gwinnett,2577.486865,0.090018094,5.8,0.0,0.0,0.14561713685791888,Rural,143.55488177272946,173.4489659773182,178.15921382403377,4.710247846715561,2.715639047010241,34.60433205130431,24.105298004486222
13067030360,Cobb,1935.827079,0.548876111,1.9,0.0,0.0,0.18569498505069237,Rural,195.15234743882206,231.66407629956882,238.1643915190241,6.500315219455274,2.805922835895197,43.01204408020203,22.04023914889663
13135050587,Gwinnett,2456.384643,0.010381458,21.7,0.0,0.0,0.13625584374756153,Rural,133.3461554102777,162.36654804270464,162.77423920736024,0.40769116465560273,0.2510930789440534,29.428083797082536,22.06894057540586
13057090102,Cherokee,170.6412488,0.130539887,10.4,0.0,0.0,0.014960297478448863,Rural,158.86646629454702,191.72207875564993,186.93177669052142,-4.790302065128515,-2.4985656822727034,28.065310395974393,17.66597511141199
13067030367,Cobb,2335.271255,0.388560158,9.5,1.1,0.0,0.17460282453826836,Rural,209.67357431017695,221.23637207144515,243.1693989071038,21.933026835658666,9.913843112820393,33.495824596926866,15.975224682999587
13117130412,Forsyth,659.9115599,0.124965669,9.5,0.0,0.0,0.03861106240376055,Rural,187.07102272727272,220.84805653710248,235.39185821102188,14.543801673919404,6.585433397950706,48.320835483749164,25.83020864444366
13151070207,Henry,694.857284,0.014695341,0.0,0.0,0.0,0.2502890584736289,Rural,154.76987447698744,165.26442307692307,177.8921568627451,12.627733785822045,7.640926916221049,23.12228238575767,14.939782347110256
13121011512,Fulton,1429.556174,0.123567668,4.3,0.0,0.0,0.08129341394016915,Rural,212.27768215720025,260.69964515875546,254.0265917198141,-6.673053438941366,-2.5596710861949,41.748909562613846,19.667121450712415
13121011901,Fulton,4600.012884,15.10455635,73.8,5.6,85.0,0.9653049865694594,Urban,221.69167291822956,239.48663985869445,242.24806201550388,2.761422156809431,1.1530589591297313,20.55638909727432,9.272512957605086
13057090708,Cherokee,2456.07406,0.160542218,49.5,12.2,1.8,0.12160583723634749,Urban,150.06928697404888,186.13226705379788,189.71217021167809,3.57990315788021,1.9233114250123595,39.642883237629206,26.416386748398796
13089023430,DeKalb,6090.375573,0.005634438,63.7,15.6,5.9,0.4092493336967619,Urban,76.70763702010274,109.97268807308178,102.55417956656348,-7.418508506518307,-6.745773552055375,25.84654254646074,33.69487517870893
13135050335,Gwinnett,3471.122392,0.530687247,60.4,14.9,3.9,0.2610493144932626,Urban,142.8200467411062,189.7263810015488,196.690384394545,6.964003392996204,3.670550904009156,53.87033765343878,37.71903096425323
13121011309,Fulton,2533.258609,0.181713297,55.9,30.3,7.5,0.08011507244199176,Urban,144.0,152.24023692475623,170.07512281346126,17.83488588870503,11.714961989660992,26.075122813461263,18.107724176014766
13135050327,Gwinnett,6879.657562,0.105588393,51.5,15.2,4.8,0.2078616616436672,Urban,133.44316309719937,171.43637555241756,187.79342723004697,16.357051677629414,9.541179125446549,54.3502641328476,40.72914855387467
13135050236,Gwinnett,2283.953449,1.395491803,50.6,23.5,16.5,0.2932685899228338,Urban,167.02586206896552,215.5337664643416,204.95996677824988,-10.573799686091718,-4.905866890161302,37.934104709284355,22.711515593687665
13121011510,Fulton,1289.80523,0.472812448,2.8,0.0,0.9,0.12768431303143846,Rural,203.1289427201615,258.41638981173867,265.6924609764198,7.276071164681127,2.8156384237013317,62.563518256258305,30.799903459571638
13121007711,Fulton,3362.868703,0.413236747,66.0,4.2,42.4,0.08829038603931003,Urban,136.2781954887218,174.38586545729402,172.01042023035694,-2.3754452269370745,-1.3621776172672697,35.73222474163515,26.220060086275726
13063040420,Clayton,2746.618497,0.036169129,18.5,0.0,0.0,0.21943759004911703,Rural,118.75,143.6339522546419,155.87436600917584,12.240413754533932,8.52195011165151,37.124366009175844,31.262624007727023
13089021821,DeKalb,2205.382892,0.122931442,16.2,0.0,1.1,0.11673980368827666,Rural,192.63854345409092,207.41895762040804,217.56999341238472,10.151035791976682,4.893976861340623,24.931449958293797,12.94208807399719
13121001301,Fulton,16983.37644,0.062977683,74.2,10.2,4.8,0.6162338225766255,Suburban,322.3727968074493,365.5172413793103,376.55172413793105,11.034482758620754,3.01886792452832,54.17892733048177,16.806296271593418
13117130414,Forsyth,1948.921827,0.821608547,6.5,0.0,0.0,0.12628750826378624,Rural,161.41251812469793,216.0982772027607,208.68112212878123,-7.4171550739794725,-3.4323064348264585,47.2686040040833,29.284348297922175
13135050572,Gwinnett,2646.668973,0.069836957,11.6,0.0,0.0,0.1122411485022361,Rural,149.7409395782247,167.93830478864817,177.061310782241,9.123005993592841,5.432355652913267,27.32037120401631,18.245091343068637
13151070120,Henry,2698.444342,0.073264288,24.7,0.0,0.0,0.1546148084386812,Rural,121.239335428828,154.89234074057455,162.78569567419015,7.893354933615598,5.096026631062402,41.54636024536215,34.268053432007974
13113140210,Fayette,1194.982217,0.412027756,29.8,9.4,5.1,0.2661712490711222,Rural,184.375,197.7372091845776,229.4034090909091,31.666199906331485,16.014284836382366,45.02840909090909,24.422187981510017
13097080405,Douglas,213.3165535,0.038733066,5.5,0.0,0.0,0.013626242935135684,Rural,157.9722987578043,179.48457792207793,195.3261248692013,15.841546947123362,8.826132657481505,37.353826111396984,23.645807780936398
13121000601,Fulton,11696.03063,0.608300908,89.5,1.0,69.1,0.586218068375751,Suburban,328.9655172413793,333.9339365415675,345.2696583496305,11.335721808063,3.394600119252015,16.3041411082512,4.956185452193761
13067031518,Cobb,1738.034585,0.041876696,22.5,0.0,0.0,0.10025536320863787,Rural,163.57318789584798,188.80208333333337,158.43399926239601,-30.368084070937357,-16.084612804468886,-5.139188633451965,-3.1418282541049716
13135050460,Gwinnett,9874.744446,0.057095475,73.4,20.6,8.4,0.1429019399640329,Urban,152.1354993185979,202.99884659746252,174.83870967741936,-28.160136920043158,-13.872067448680351,22.70321035882145,14.923019584848518
13135050447,Gwinnett,4929.447286,0.011864407,63.4,6.6,9.5,0.1327605235339837,Urban,154.41036778077935,164.59627329192546,182.58426966292137,17.987996370995916,10.928556285774878,28.17390188214202,18.246120572772213
13135050233,Gwinnett,2359.345607,0.086325967,16.7,0.0,0.0,0.2310411480186723,Rural,166.52445961319683,190.07603041216487,209.7352239735783,19.659193561413417,10.342805202099395,43.21076436038146,25.948599059112077
13057090806,Cherokee,1735.356697,0.084076175,2.2,0.0,0.0,0.13041761432834964,Rural,160.34206306787814,186.52097895166696,203.53621712664545,17.015238174978492,9.122425944047635,43.19415405876731,26.938754081317878
13117130615,Forsyth,1882.932327,0.239427456,3.2,0.0,0.0,0.18340561563398453,Rural,214.76513829803775,254.1285993231479,288.43975665722166,34.311157334073755,13.501493899332424,73.67461835918391,34.304738163296705
13067031316,Cobb,2509.522346,0.416960564,15.5,0.0,0.0,0.22515158014542833,Rural,166.36690647482015,193.4369602763385,198.79304224352148,5.356081967182973,2.7689030883919123,32.42613576870133,19.490736743132906
13113140409,Fayette,1138.067406,0.05530303,5.6,0.0,0.0,0.26009255183720664,Rural,146.1038961038961,158.6946803755029,181.9848237640173,23.290143388514394,14.676070636649774,35.880927660121216,24.55850159848297
13089021226,DeKalb,6257.473984,3.001905972,86.7,15.0,74.2,0.6133100631892031,Suburban,262.4318252283062,303.3228386353959,312.5223413762288,9.199502740832884,3.032908033638374,50.090516147922585,19.08705855486302
13135050120,Gwinnett,698.2830641,0.253238613,4.5,0.0,0.0,0.12069275728864899,Rural,138.4767556874382,170.23938124302381,172.38725974039758,2.1478784973737675,1.2616813346540432,33.91050405295937,24.48822828395851
13135050625,Gwinnett,514.826314,0.022369801,7.4,0.0,7.4,0.09239881843426122,Rural,123.3927120111295,159.8898771706904,172.31330390878685,12.423426738096452,7.7699895440121125,48.920591897657346,39.646257141381994
13135050589,Gwinnett,3270.525903,0.466242489,19.1,0.0,0.0,0.2523733735545648,Rural,149.73958333333334,168.82516188714155,176.3668430335097,7.541681146368148,4.4671546954651875,26.627259700176353,17.78237865194386
13067031214,Cobb,2253.655023,0.487774759,60.3,7.1,20.0,1.4159763981411713,Suburban,181.6702819956616,214.975845410628,232.5581395348837,17.582294124255696,8.17873007577737,50.8878575392221,28.01110725442554
13089023317,DeKalb,756.7151815,0.741642229,39.7,8.4,9.4,0.0863668445839367,Rural,105.94077961019492,131.66666666666666,133.44017094017096,1.773504273504301,1.346965271015925,27.499391329976035,25.957323923005855
13097080408,Douglas,177.6636927,0.295986622,21.4,0.0,0.0,0.007612323989761527,Rural,154.30654098828904,158.65405226505334,188.01097619645248,29.356923931399137,18.503734075669477,33.70443520816343,21.842518789090995
13135050336,Gwinnett,1514.335925,5.998388656,21.6,1.3,7.6,0.8836504622173149,Suburban,150.5563282336579,173.61434839630738,179.48402948402946,5.8696810877220855,3.380873264186342,28.92770125037157,19.21387270117058
13121010222,Fulton,1163.228021,0.152106084,3.2,0.0,0.0,0.09202510529149685,Rural,305.6461845205728,328.96385865298384,365.37625054371466,36.41239189073082,11.068812251847211,59.73006602314189,19.54222530761594
13121008702,Fulton,1607.64255,0.110917031,60.3,13.9,35.4,0.23022257047850048,Urban,215.4603749257675,250.55803571428572,263.9442231075697,13.38618739328399,5.342549623332942,48.483848181802216,22.50244305873242
13067030111,Cobb,1472.920432,0.665081662,16.4,0.0,14.1,0.1640295654132024,Rural,156.38297872340425,191.38755980861245,198.21694086299902,6.829381054386573,3.5683516009169844,41.833962139594774,26.75096898722387
13067031516,Cobb,2228.350185,0.050694444,10.4,0.0,1.7,0.10985599564241347,Rural,172.4056041176188,183.48082595870207,162.81286174159533,-20.667964217106743,-11.264372780706086,-9.592742376023466,-5.5640548490982304
13135050240,Gwinnett,3664.387618,0.025776463,3.9,0.0,0.0,0.16843464790657958,Rural,138.66124708594467,176.41531595019967,180.29752349753767,3.882207547337998,2.200606861387198,41.636276411593,30.0273344475159
13089021709,DeKalb,3284.726089,0.071856287,54.0,15.6,24.4,0.08085824172090036,Urban,192.70833333333337,219.73645465253242,223.95833333333337,4.221878680800955,1.9213373982378026,31.25,16.216216216216214
13097080407,Douglas,814.8734318,0.217296655,34.5,1.0,7.3,0.13585911986527285,Rural,121.59154929577464,154.14201183431953,161.79775280898878,7.655740974669243,4.966680325217282,40.206203513214135,33.06661009426855
13121010801,Fulton,1507.229851,3.984909457,53.1,0.0,18.4,0.12084595739997767,Urban,180.12249443207128,213.1865243925294,214.85799766082562,1.6714732682962108,0.7840426467193642,34.73550322875434,19.284378299487727
13121010003,Fulton,4592.348933,4.796917253,34.1,4.8,59.5,0.6865806779786425,Suburban,308.49188125307523,324.10218889775285,325.61199152377117,1.5098026260183133,0.4658415394086163,17.120110270695932,5.549614531557552
13135050586,Gwinnett,3222.185725,0.052895882,12.7,0.0,0.0,0.15000398181842847,Rural,135.30364372469634,150.16596729581207,159.87544904518813,9.709481749376067,6.4658337199995195,24.57180532049179,18.16049046726952
13135050331,Gwinnett,2182.243846,1.285648362,79.4,25.0,27.6,0.11825337485827535,Urban,189.5973154362416,207.23684210526315,211.40552995391704,4.168687848653889,2.01155731109648,21.808214517675452,11.502385710207585
13067030256,Cobb,1789.725654,0.103442158,0.6,0.0,0.0,0.16748038929130318,Rural,175.4321865413227,211.1826665403721,209.76353928299008,-1.41912725738203,-0.6719904055718197,34.33135274166739,19.569586071128807
13121010520,Fulton,960.1164386,0.212931668,43.6,0.0,0.0,0.155190336671768,Rural,116.91842723004696,136.2530413625304,143.76533235359835,7.5122909910679425,5.513484995230222,26.846905123551394,22.962081991342412
13063040639,Clayton,940.1537491,0.012567838,0.3,0.0,0.0,0.21098260497290902,Rural,111.3709336713139,116.91176470588236,131.15802943058222,14.246264724699856,12.185484292825032,19.78709575926831,17.76684015029042
13151070322,Henry,2104.214628,0.203575782,43.6,4.1,18.8,0.25953029388855464,Urban,122.40801346655397,162.07455429497568,144.1848664626221,-17.889687832353587,-11.037937392562164,21.77685299606813,17.790381838047153
13121011439,Fulton,2483.655447,0.148756219,18.5,0.9,6.0,0.1676207780948335,Rural,199.14205444154058,235.8490566037736,252.7601864929306,16.911129889156996,7.170319073002567,53.618132051390006,26.924565080817697
13121011902,Fulton,9224.135539,0.596199525,93.5,13.5,59.6,0.7857400135688,Suburban,331.82978723404256,412.4820659971306,429.81778560685274,17.33571960972216,4.202781414948294,97.98799837281018,29.529596842280576
13063040628,Clayton,1439.802206,0.02037148,8.4,0.0,0.0,0.14059789143982915,Rural,107.3943661971831,126.08671664934116,121.47887323943662,-4.6078434099045325,-3.654503449970366,14.08450704225352,13.114754098360654
13121011651,Fulton,1762.762017,0.59414688,40.4,17.4,9.9,0.15265401863155925,Rural,191.21832909018264,224.49940401582734,257.3529411764706,32.85353716064327,14.634131125945919,66.13461208628797,34.58591673766665
13121011638,Fulton,3583.456279,0.193040207,14.0,0.0,0.0,0.18806842338809038,Rural,192.9392446633826,246.4303454374747,266.391663048198,19.961317610723285,8.10018651529584,73.45241838481539,38.07023216710857
13135050623,Gwinnett,697.1241049,0.044612795,19.6,0.0,0.0,0.056919883345446565,Rural,136.7690779962142,167.75230839049763,173.96065253126363,6.208344140766002,3.7008993797653607,37.191574535049426,27.192970136187434
13113140309,Fayette,2957.711808,0.098402556,39.3,4.6,14.2,1.250460796470545,Suburban,182.6328800988875,214.5804848507551,227.80569514237857,13.225210291623455,6.163286610533033,45.172815043491056,24.734218186249926
13135050617,Gwinnett,1511.589879,0.186608745,11.3,0.0,0.0,0.19938551835058616,Rural,153.51239669421489,175.7777932044537,179.3798843216036,3.602091117149911,2.049229912085757,25.867487627388726,16.850422626724285
13067030112,Cobb,5600.855825,0.141747573,65.7,21.4,18.9,0.22111927586601143,Urban,192.97376952549365,236.2525532512615,227.76911076443056,-8.483442486830938,-3.590836319050719,34.79534123893691,18.03112481271198
13121008908,Fulton,7361.295506,0.865090403,89.7,7.8,51.3,0.16643214431866274,Urban,339.4160396509476,359.4915,343.812429138322,-15.679070861677985,-4.361458021031926,4.3963894873743925,1.2952804151199218
13135050450,Gwinnett,3681.5337,0.024005487,33.8,4.8,8.0,0.09872042121152516,Rural,135.60977908338305,182.41414705864776,174.42774874177314,-7.986398316874613,-4.378168275680348,38.8179696583901,28.624756946563494
13067031416,Cobb,1148.825531,0.077907242,23.5,0.8,0.0,0.08676215368892094,Rural,152.91918494563748,189.04710406152367,184.39716312056737,-4.649940940956299,-2.45967319311224,31.477978174929888,20.584714851913617
13121011310,Fulton,4061.324961,0.077475156,67.9,10.9,3.2,0.07452138980188153,Urban,129.25100488799833,185.20444878629263,174.12663830371235,-11.077810482580276,-5.981395455226326,44.87563341571402,34.719755915708916
13097080204,Douglas,1539.733019,0.068108108,41.7,7.8,13.6,0.05985610325386692,Rural,132.69827473010545,157.29289962624443,157.53938484621156,0.24648521996712702,0.15670460685308696,24.84111011610611,18.719994790158616
13113140209,Fayette,1896.344544,1.023852385,14.9,0.0,0.0,1.2195928121573094,Suburban,184.15178571428572,232.09549071618036,229.77941176470588,-2.3160789514744806,-0.997899159663862,45.62762605042016,24.777183600713006
13057090709,Cherokee,1569.184775,0.26231816,35.3,0.0,0.0,0.2183566571740575,Rural,170.60062056076993,197.3485788869782,207.91534010131957,10.56676121434137,5.3543639756296235,37.314719540549646,21.872557917957693
13089021712,DeKalb,2470.350091,1.805017606,82.0,38.5,32.3,0.5072227691568811,Urban,204.37262357414448,172.61410788381744,187.9668049792531,15.352697095435673,8.894230769230761,-16.40581859489137,-8.027405191546848
13247060317,Rockdale,1868.634871,0.067862715,52.5,12.2,0.0,0.19260422426964843,Urban,106.92259282567652,137.46830092983942,157.9431137001992,20.47481277035979,14.894206614810532,51.02052087452269,47.71724995268779
13057091009,Cherokee,2694.066671,0.212346533,30.4,10.1,17.0,0.19501426969621022,Rural,168.3123877917415,200.15558148580317,205.16717325227964,5.011591766476471,2.503848121183639,36.85478546053815,21.8966565349544
13067030361,Cobb,2204.810478,0.205751226,24.6,0.0,0.0,0.10612175805594633,Rural,184.38697318007664,227.84058719488183,223.3475479744137,-4.493039220468148,-1.9720100249851702,38.96057479433705,21.129787057292404
13151070206,Henry,815.2979543,0.010867294,7.0,0.0,0.0,0.1868483395142815,Rural,131.32875304067585,142.67319083183105,154.84542765254886,12.172236820717814,8.531551547806366,23.516674611873015,17.906721922951103
13151070324,Henry,1229.373707,1.189239332,61.9,1.1,7.7,0.1287303818322632,Urban,114.93039100210166,153.92303848075963,132.17804754678806,-21.744990933971565,-14.127184045089965,17.247656544686407,15.007045912139121
13135050552,Gwinnett,4596.64445,0.05436409,8.7,0.0,0.0,0.17922516979751466,Rural,131.46260742269777,172.86431419491345,175.40620384047267,2.5418896455592233,1.4704536661587142,43.9435964177749,33.426688606959566
13089022013,DeKalb,8077.060544,0.039887816,94.3,39.8,9.8,0.9112110709341328,Suburban,126.78288431061809,177.27570955907177,135.90848347389044,-41.36722608518133,-23.334965736745197,9.125599163272355,7.197816340031069
13135050747,Gwinnett,2297.536391,0.10581467,39.1,3.9,10.6,0.16687512880505267,Rural,130.47379044412025,155.4364471669219,166.67476010197845,11.238312935056541,7.230165858711252,36.200969657858195,27.745779083012433
13117130413,Forsyth,1598.475081,0.565965583,43.9,1.8,19.2,0.09845668483675388,Urban,196.08680792891317,235.87788218241533,244.97893267743382,9.101050495018484,3.85837383768785,48.892124748520644,24.93391843384251
13117130614,Forsyth,2130.422621,0.60151759,28.6,0.0,15.1,0.23599310044039018,Rural,185.07787033683448,236.17881262641458,250.96599501267264,14.787182386258053,6.261011401411472,65.88812467583816,35.60021765753213
13135050444,Gwinnett,3506.393789,0.01216545,25.0,0.0,0.0,0.10301477554740343,Rural,140.9366869037294,175.9020618556701,177.803692880764,1.9016310250939057,1.08107375492518,36.86700597703461,26.158558702474405
13135050118,Gwinnett,3367.95985,0.077870481,43.8,2.3,7.7,0.13397225342636895,Urban,153.50877192982455,183.12557375948,196.82631736024783,13.700743600767822,7.481611289727668,43.31754543042328,28.218286737532882
13135050563,Gwinnett,1874.940649,0.728633094,19.3,0.0,11.3,0.13711030633494498,Rural,140.5467847516365,177.22640673460344,164.74112109542148,-12.485285639181967,-7.0448224219084254,24.194336343784983,17.214436023235507
13097080107,Douglas,3511.802161,0.920120573,100.0,32.5,7.7,0.1275699899553134,Urban,145.43293815402993,,173.34605597964378,,,27.913117825613853,19.193119646699778
13063040421,Clayton,1274.975967,0.022176283,15.7,0.0,0.0,0.1651614615272276,Rural,108.4251101321586,139.77621101217233,139.25729442970822,-0.5189165824641009,-0.37124813922657507,30.83218429754963,28.43638734603866
13113140103,Fayette,306.1082404,0.023024269,19.8,0.0,0.0,0.026807612320306047,Rural,160.08023473871606,196.79368175707089,156.54205607476635,-40.251625682304535,-20.453718494881645,-3.538178663949708,-2.2102532956206273
13247060411,Rockdale,602.618373,0.164765526,0.0,0.0,0.0,0.023856423577766295,Rural,141.04141041410415,156.73161680075907,163.8431313244697,7.111514523710639,4.537383502366956,22.80172091036556,16.166685261738838
13121009503,Fulton,12479.19497,0.704837722,64.5,5.6,90.4,0.81308417914318,Suburban,236.97068403908796,252.0358306188925,252.442996742671,0.40716612377849515,0.16155088852988433,15.472312703583043,6.529209621993119
13151070210,Henry,940.0596251,0.073260073,3.6,0.0,0.0,0.07919707884812405,Rural,148.81820834549168,166.0811242414564,173.8975070537535,7.816382812297093,4.706364343327346,25.079298708261803,16.852305230041804
13057091105,Cherokee,2453.932048,0.169359548,35.1,0.0,0.0,0.09127199797510652,Rural,160.32811334824757,193.20843091334893,191.36832667442667,-1.8401042389222653,-0.9523933454785543,31.0402133261791,19.360430730421477
13089021310,DeKalb,4343.840721,0.511111111,46.1,0.9,0.0,0.11305923428457672,Urban,159.52143569292124,204.3307086614173,218.8754910519424,14.544782390525086,7.118255736403414,59.354055359021146,37.20757345318638
13057090402,Cherokee,389.8396071,1.057588076,38.6,9.3,6.2,0.04472987521969981,Rural,158.23141881054727,194.30879269946973,195.8955223880597,1.586729688589969,0.8166021035620893,37.664103577512435,23.803176297501448
13067030264,Cobb,1535.390324,0.067155963,1.6,0.0,0.0,0.11326305732316211,Rural,169.53499078093927,194.8673570011524,204.74120404255476,9.873847041402342,5.066957951989851,35.20621326161549,20.76634038757603
13097080305,Douglas,1305.452159,0.291068867,37.9,1.0,0.0,0.08166902672618563,Rural,138.06781045751634,167.1341608975889,169.5617409845184,2.4275800869294812,1.4524739131080302,31.49393052700205,22.810480171040865
13057090503,Cherokee,283.469695,0.123798627,0.7,0.0,0.0,0.027362700951174344,Rural,185.18730102363898,232.5581395348837,244.17255563759096,11.614416102707253,4.994198924164119,58.98525461395198,31.851673569356986
13135050628,Gwinnett,1911.905586,0.060831311,25.0,0.0,0.0,0.1379587061947059,Rural,128.12299807815504,164.21443138247537,168.21919412329203,4.004762740816659,2.438739827615443,40.09619604513699,31.29508101322942
13067030356,Cobb,4898.59566,0.128032061,81.6,26.7,49.1,0.4817081708343529,Urban,209.1097308488613,256.8270481144343,277.0553388238694,20.2282907094351,7.876230661040806,67.94560797500813,32.49280064547418
13121001206,Fulton,42406.03594,0.721000301,41.7,0.0,98.0,1.2709598757569527,Urban,387.94404212851055,420.21649421039666,419.9050086355786,-0.3114855748180503,-0.0741250234366321,31.960966507068065,8.238550676460875
13135050633,Gwinnett,1075.320997,2.067092652,67.1,12.9,20.7,0.23031447025340163,Urban,135.0,188.50987432675043,189.873417721519,1.3635433947685556,0.7233273056057957,54.87341772151899,40.646976090014064
13089021917,DeKalb,4240.244662,0.573682444,64.2,23.9,2.2,0.07758760326815661,Urban,139.6412037037037,162.18780534130673,166.8552036199095,4.667398278602775,2.877773867634955,27.213999916205807,19.4885171385013
13067031513,Cobb,2130.819026,0.138334233,23.1,0.0,1.2,0.13310446594536404,Rural,167.3254281949934,199.7380567347214,199.1895484129014,-0.5485083218200089,-0.2746138271228405,31.86412021790798,19.043202555426898
13121011444,Fulton,1274.448079,0.17581499,0.0,0.0,0.0,0.14061311123422093,Rural,212.4125874125874,262.2453928225024,272.6628895184136,10.417496695911154,3.9724231506183636,60.250302105826165,28.364751279450672
13089021505,DeKalb,4138.488094,0.378057065,76.2,13.7,38.7,0.13430067845604438,Urban,234.62982697700153,288.57252789534436,275.29411764705884,-13.278410248285525,-4.601411764705877,40.66429067005731,17.3312537429622
13121008906,Fulton,3049.952758,0.565789474,0.0,0.0,0.0,0.3507581405136152,Rural,256.91786533249945,291.6666666666667,303.7878787878788,12.121212121212125,4.155844155844156,46.870013455379365,18.243189664806245
13097080608,Douglas,1053.484603,0.524441076,34.7,0.0,0.0,0.08363041186786017,Rural,141.29893410852713,162.33237472688688,150.70108349267048,-11.631291234216405,-7.165108779924681,9.402149384143343,6.654083729267099
13067030911,Cobb,6109.357002,0.035438316,45.7,0.0,0.0,0.19922477706787206,Urban,139.88685752078607,183.5016835016835,176.09814008705976,-7.4035434146237264,-4.0345915488866915,36.211282566273695,25.88612197603552
13121009106,Fulton,7385.515645,1.2568,62.4,6.5,61.6,0.795447163598988,Suburban,245.9016393442623,305.33063427800266,283.1930449741951,-22.137589303807545,-7.250366264805036,37.291405629932825,15.165171622839349
13121002802,Fulton,10616.94018,4.089212828,97.9,5.6,85.4,1.670492132282916,Suburban,235.99103240877054,12852.904083697826,261.43054831334484,-12591.47353538448,-97.96598071057781,25.439515904574307,10.779865507986504
13151070211,Henry,1002.254163,0.216435432,34.4,5.2,0.0,0.13323025203446062,Rural,129.44162436548223,151.77147560004857,156.89300411522635,5.121528515177772,3.374500046816526,27.45137974974412,21.20753651254742
13151070320,Henry,1259.638568,0.896666667,49.3,11.5,15.7,0.13115135302027292,Urban,131.05263157894737,147.56254598969832,150.49462365591398,2.932077666215662,1.987006693704212,19.441992076966613,14.835254998488582
13089023438,DeKalb,2904.975918,0.028124171,20.7,20.1,0.0,0.20302597556288457,Rural,100.32051282051282,120.5313089828822,142.94871794871796,22.41740896583576,18.598826441866215,42.62820512820514,42.49201277955273
13121000202,Fulton,6687.458702,0.254018509,15.5,2.7,0.8,0.24181123641027516,Rural,412.37546733646536,490.27122859522433,510.1746477361535,19.903419140929145,4.05967513083696,97.79918039968811,23.716052031749943
13151070318,Henry,968.3894452,0.485477178,33.2,0.0,0.0,0.2363742498640037,Rural,110.67538126361656,149.04333294806594,147.1308040770102,-1.9125288710557413,-1.2832032357476606,36.45542281339364,32.93905329005449
13135050111,Gwinnett,1938.085193,0.245499809,30.8,0.0,0.0,0.09806043642465434,Rural,155.0992282249173,197.7726574500768,188.577907171663,-9.194750278413778,-4.6491514029105785,33.4786789467457,21.585329166304142
