GEOID,Agricultural,Commercial Office,Commercial Office - 2+ Floors,Commercial Office - Mixed Use,Commercial Retail,Commercial Retail - Condomium,Commercial Retail - Department Store,Commercial Retail - Food & Drink,Commercial Retail - Gas and Service Station,"Commercial Retail - Hotel, Motel, Resort","Commercial Retail - Liquor, Convenience Store",Commercial Retail - Mall,"Commercial Retail - Park Lot, Garage","Commercial Retail - Shopping Plaza, Mini-Mall",Commercial Retail - Truck Stop,"Commercial Retail - Vet, Animal Hospital",Industrial ,"Industrial - Storage Yard, Open Storage",Industrial - Warehouse,Industrial-Heavy,"Industrial-Heavy - Distillery,Brewery, Bottling",Industrial-Heavy - Distribution Warehouse,Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Multi-Family Residential - Mobile Home Park,Residential  ,Residential - Condo,Residential - Mobile Home Park,Residential - Parking Garage,Residential - Townhouse
13067031406,0,66,0,11,22,0,1,20,0,0,5,0,2,7,0,0,0,0,0,0,0,0,0,2,6,4,0,1158,443,0,0,0
13067031408,0,9,0,6,88,0,0,7,0,0,2,0,0,2,0,0,13,0,0,8,0,0,1,29,7,0,1,2089,53,76,0,0
13067031409,0,3,0,7,44,0,0,0,1,1,1,0,0,2,0,1,6,0,0,2,0,0,0,67,0,1,0,2073,148,2,0,0
13067031503,0,3,0,3,10,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,3195,0,1,0,0
13067031505,0,19,0,21,67,0,0,5,1,0,4,0,0,5,0,0,1,0,0,0,0,0,0,9,1,0,1,2276,44,36,0,0
13067031506,0,7,0,3,19,0,0,8,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,5,0,0,0,1913,84,0,0,0
13067031507,0,1,0,13,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,919,236,0,0,0
13067031508,0,1,0,0,35,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,2043,55,0,0,0
13067031509,0,1,0,1,11,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3499,59,0,0,0
13089020100,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,0,0,572,19,0,0,36
13089020200,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,24,0,0,0,313,339,0,0,178
13089020300,0,5,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,84,0,0,0,1261,32,0,0,132
13089020400,0,4,0,0,11,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,62,0,0,0,644,233,0,0,44
13089020500,0,3,0,2,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,62,0,0,0,1084,101,0,0,129
13089020600,0,4,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,44,0,0,0,443,184,0,0,163
13089020700,0,5,0,0,15,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0,15,22,0,0,0,675,93,0,0,29
13089020801,0,1,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,1221,0,0,0,0
13089020802,0,10,0,2,28,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,11,1,0,0,1413,0,0,0,30
13089020900,0,16,0,1,62,0,0,17,2,0,12,0,0,0,0,0,0,0,2,0,0,0,15,33,0,1,0,2498,15,0,0,90
13089021101,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1430,11,0,0,0
13089021102,0,11,0,0,30,0,0,4,0,1,2,0,0,0,0,1,0,0,1,0,0,0,8,3,0,0,0,1251,533,0,0,162
13089021202,0,8,0,0,6,0,0,9,0,3,5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2141,548,0,0,111
13089021204,0,56,0,0,50,0,0,3,1,2,6,0,1,0,0,0,4,0,71,0,0,0,35,53,0,0,0,269,2,0,0,0
13089021208,0,64,0,0,95,0,0,18,1,1,4,0,2,0,0,0,5,0,73,0,0,1,29,0,0,0,0,903,464,0,0,25
13089021209,0,11,0,1,15,0,0,5,1,1,4,0,0,0,0,0,1,0,17,0,0,0,15,11,2,0,0,1095,264,0,0,390
13089021210,0,106,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,10,0,0,0
13089021211,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1903,148,0,0,29
13089021213,0,7,0,0,11,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,5,0,0,52
13089021214,0,50,0,0,11,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,59,0,0,50
13089021215,0,24,0,0,17,0,4,7,0,6,1,1,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,427,383,0,0,195
13089021216,0,30,0,0,13,0,0,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,961,113,0,0,116
13089021217,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,670,82,0,0,36
13089021218,0,54,0,0,6,0,0,4,1,0,2,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,213,1202,0,0,144
13089021301,0,51,0,0,125,0,0,9,1,0,4,0,0,0,0,0,0,0,40,0,0,0,13,0,0,0,0,264,37,0,0,139
13089021303,0,17,0,1,59,0,0,14,1,1,4,0,0,0,0,0,2,0,62,0,0,0,7,27,0,0,0,836,73,0,0,150
13089021305,0,5,0,0,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,545,28,0,0,63
13089021306,0,47,0,1,40,0,0,10,1,0,5,0,0,0,0,0,0,0,61,0,0,0,6,35,0,0,0,682,5,0,0,197
13089021307,0,35,0,0,32,0,0,6,1,2,0,0,0,0,0,0,1,0,21,0,0,0,7,3,0,0,0,1029,30,0,0,46
13089021308,0,63,0,0,32,0,0,3,1,3,4,0,0,0,0,0,0,0,10,0,0,0,6,68,0,0,0,901,89,0,0,40
13089021405,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,1398,206,0,0,167
13089021409,0,13,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,139,0,0,0,16
13089021410,0,21,0,0,11,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,14,31,0,0,0,619,221,0,0,44
13089021411,0,27,0,2,25,0,0,4,0,0,0,0,1,0,0,0,0,0,6,0,0,0,7,5,0,0,0,660,79,0,0,51
13089021412,0,22,0,0,20,0,0,3,1,0,2,0,0,0,0,0,1,0,5,0,0,0,5,41,0,0,0,1321,4,0,0,137
13089021413,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,336,26,0,0,34
13089021414,0,4,0,0,9,0,0,7,0,1,2,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,70,106,0,0,10
13089021415,0,22,0,0,9,0,0,5,0,3,3,0,0,0,0,0,1,0,1,0,0,0,8,19,0,0,0,899,5,0,0,169
13089021416,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,257,91,0,0,419
13089021417,0,32,0,0,17,0,0,13,1,2,3,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,137,257,0,0,64
13089021502,0,27,0,0,19,0,0,1,0,1,3,0,0,0,0,0,1,0,16,0,0,0,11,30,0,0,0,1119,194,0,0,0
13089021503,0,6,0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,546,142,0,0,196
13089021504,0,19,0,0,11,0,0,9,0,1,2,0,0,0,0,0,0,0,2,0,0,0,8,11,0,0,0,836,417,0,0,153
13089021602,0,8,0,0,13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,968,291,0,0,227
13089021603,0,33,0,0,18,0,0,10,1,1,2,0,1,0,0,0,0,0,9,0,0,0,8,0,0,0,0,951,501,0,0,111
13089021604,0,2,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1246,79,0,0,81
13089021605,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,1136,111,0,0,44
13089021703,0,33,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,10,0,0,0
13089021704,0,46,0,0,24,0,0,11,0,7,4,0,1,0,0,0,3,0,30,0,0,0,4,2,0,0,0,1917,233,0,0,48
13089021705,0,329,0,0,26,0,0,7,3,2,7,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,562,340,0,0,18
13089021706,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1581,431,0,0,0
13089021805,0,13,0,1,36,0,0,4,0,0,3,0,0,0,0,0,0,0,8,0,0,0,13,4,0,0,0,2020,209,0,0,55
13089021806,0,51,0,0,54,0,0,21,1,3,6,0,0,0,0,0,3,0,205,0,0,0,12,76,0,0,0,1219,68,0,0,267
13089021808,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1104,234,0,0,72
13089021809,0,106,0,0,68,0,0,6,3,2,2,0,0,0,0,0,1,0,19,0,0,0,2,0,0,0,0,2780,76,0,0,68
13089021810,0,70,0,1,21,0,5,10,1,7,3,1,0,0,0,0,2,0,25,0,0,0,3,0,0,0,0,1639,215,0,0,89
13089021812,0,17,0,0,8,0,0,5,0,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,612,77,0,0,190
13089021813,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,38,0,0,0,0
13089021814,0,8,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,407,353,0,0,393
13089021906,0,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,111,0,0,0,1552,150,0,0,16
13089021907,0,32,0,0,69,0,0,4,0,2,2,0,0,1,0,0,1,0,10,0,0,0,16,12,0,0,0,2973,81,1,0,162
13089021908,0,14,0,0,28,0,0,7,0,0,4,0,0,1,0,0,1,0,2,0,0,0,11,1,0,0,0,633,119,0,0,286
13089021909,0,13,0,0,19,0,0,6,1,0,4,0,0,0,0,0,0,0,4,0,0,0,17,6,0,0,0,967,239,0,0,111
13089021910,0,9,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,34,0,0,0,2,0,0,0,0,1066,447,0,0,232
13089021911,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,1,0,0,0,77
13089021912,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1532,24,0,0,0
13089021913,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,33,0,0,0,22,0,0,0,0,236,36,0,0,47
13089022001,0,45,0,0,4,0,0,2,0,2,3,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,1613,10,0,0,57
13089022004,0,11,0,0,9,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1338,377,0,0,68
13089022005,0,21,0,0,37,0,0,11,1,3,2,0,0,0,0,0,1,0,1,0,0,0,27,1,0,0,0,551,305,0,0,62
13089022007,0,8,0,0,20,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,24,8,0,0,0,221,129,0,0,36
13089022008,0,7,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,31,9,0,0,0,567,125,0,0,125
13089022009,0,17,0,0,16,0,0,3,1,0,6,0,0,0,0,0,1,0,4,0,0,0,8,1,0,0,0,82,135,0,0,148
13089022010,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,505,8,0,0,0
13089022100,0,13,0,1,17,0,0,1,1,0,1,0,0,0,0,0,1,0,35,0,0,0,11,22,0,0,0,1251,148,0,0,189
13089022203,0,41,0,0,36,0,0,4,0,0,2,0,0,0,0,0,2,0,60,0,0,0,8,5,0,0,0,314,132,0,0,31
13089022204,0,44,0,0,44,0,0,2,1,0,3,0,1,1,0,0,1,0,23,0,0,0,13,10,0,0,0,1220,272,0,0,152
13089022301,0,25,0,2,39,0,0,7,2,3,3,0,0,0,0,0,0,0,2,0,0,0,12,9,1,0,0,1692,713,0,0,94
13089022302,0,14,0,1,31,0,1,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,1260,119,0,0,0
13089022401,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,0,0,998,254,0,0,78
13089022402,0,19,0,0,7,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,7,0,0,0,0,173,0,0,0,6
13089022403,0,11,0,0,5,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,1482,81,0,0,3
13089022500,0,29,0,0,21,0,0,9,0,1,1,0,3,0,0,0,0,0,5,0,0,0,18,37,3,2,0,1369,466,0,0,123
13089022600,0,71,0,0,39,0,0,24,1,2,0,0,3,0,0,0,2,0,0,0,0,0,28,41,0,0,0,1390,812,0,0,317
13089022700,0,14,0,0,15,0,0,3,1,0,2,0,1,0,0,0,0,0,1,0,0,0,21,39,0,0,0,1466,32,0,0,59
13089022800,0,8,0,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,17,23,0,0,0,1048,91,0,0,35
13089022900,0,10,0,2,42,0,0,8,1,1,5,0,0,0,0,0,0,0,8,0,0,0,17,19,0,0,0,1595,152,0,0,140
13089023000,0,20,0,0,23,0,0,5,0,0,1,0,0,0,0,0,2,0,23,1,0,0,5,2,0,0,0,634,212,0,0,5
13089023101,0,27,0,1,43,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,46,21,0,0,0,1667,2,0,0,101
13089023102,0,6,0,0,7,0,0,2,0,0,4,0,1,0,0,0,0,0,2,0,0,0,227,1,0,0,0,822,4,0,0,72
13089023107,0,10,0,0,24,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,15,0,0,0,1845,73,0,0,0
13089023108,0,18,0,0,26,0,0,3,0,3,6,0,0,0,0,0,0,0,12,0,0,0,5,36,0,0,0,1265,51,0,0,93
13089023111,0,11,0,0,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,20,0,0,144
13089023112,0,9,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,11,17,0,0,0,299,49,0,0,56
13089023113,0,53,0,1,14,0,0,5,0,1,2,0,0,0,0,0,0,0,4,0,0,0,8,2,0,0,0,379,63,0,0,184
13089023114,0,5,0,0,21,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,969,6,0,0,0
13089023115,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13089023204,0,6,0,0,18,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2340,23,0,0,210
13089023206,0,18,0,1,18,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,2626,23,1,0,289
13089023208,0,3,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1843,69,0,0,228
13089023209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1906,2,0,0,0
13089023210,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,1712,3,0,0,75
13089023211,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,944,5,0,0,0
13089023212,0,8,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1159,56,0,0,0
13089023213,0,9,0,0,29,0,0,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1502,5,0,0,80
13089023214,0,39,0,0,21,0,0,7,0,4,2,0,1,0,0,0,2,0,76,0,0,0,4,1,0,0,0,1202,214,0,0,243
13089023303,0,53,0,1,65,0,0,2,1,0,7,0,2,1,0,1,2,0,58,0,0,0,20,21,0,0,0,1936,175,0,0,230
13089023306,0,8,0,1,25,0,0,0,0,0,1,0,0,0,0,0,3,0,15,0,0,0,5,0,0,0,0,2469,16,0,0,122
13089023309,0,3,0,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,17,0,0,0,2744,4,0,0,934
13089023310,0,31,0,2,27,0,0,16,0,0,7,0,0,0,0,0,2,0,29,0,0,0,20,9,0,0,0,1277,158,0,0,410
13089023311,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1504,10,0,0,25
13089023312,0,2,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2987,38,0,0,459
13089023313,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,2,0,0,0,0,1738,23,0,0,360
13089023314,0,6,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,2042,53,0,0,283
13089023315,0,6,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,16,0,0,0,0,2436,46,1,0,0
13089023316,0,2,0,1,8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2691,6,1,0,87
13089023410,0,14,0,0,28,0,2,9,0,3,6,1,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,489,32,0,0,93
13089023411,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1391,22,0,0,0
13089023412,0,10,0,5,13,0,0,5,1,2,3,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,2044,125,0,0,0
13089023413,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1355,14,0,0,36
13089023414,0,15,0,0,13,0,0,4,1,1,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,2108,31,0,0,1
13089023416,0,6,0,1,10,0,0,4,0,0,3,0,0,0,0,0,1,0,14,0,0,0,7,0,0,0,0,2401,18,0,0,0
13089023418,0,18,0,0,34,0,5,21,1,6,3,1,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,5872,158,0,0,315
13089023419,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,11,0,0,0,3498,39,0,0,0
13089023421,0,7,0,0,18,0,0,2,0,0,8,0,0,0,0,0,2,0,14,0,0,0,7,0,0,0,0,1300,590,0,0,741
13089023422,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,5,0,0,0,1981,8,0,0,69
13089023423,0,32,0,0,44,0,0,9,2,3,13,0,1,0,0,0,9,0,43,0,0,0,10,0,0,0,0,2742,131,0,0,22
13089023424,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1934,36,0,0,0
13089023425,0,6,0,0,12,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1663,121,0,0,378
13089023426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1710,3,0,0,0
13089023427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,7,0,0,8
13089023428,0,4,0,0,9,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1234,1115,0,0,757
13089023501,0,10,0,1,27,0,0,4,0,1,4,0,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,1143,4,0,0,0
13089023504,0,9,0,0,12,0,0,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0,4,17,0,0,0,780,0,0,0,0
13089023505,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1009,57,0,0,64
13089023506,0,6,0,0,28,0,0,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1873,77,0,0,105
13089023507,0,13,0,0,17,0,0,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1547,1,0,0,48
13089023601,0,10,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,23,0,0,0,1144,39,0,0,59
13089023602,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,990,13,0,0,0
13089023603,0,7,0,1,16,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,6,8,0,0,0,1122,23,0,0,0
13089023700,0,5,0,1,18,0,0,1,0,1,6,0,0,0,0,0,0,0,3,0,0,0,9,10,0,0,0,1566,9,0,0,243
13089023801,0,2,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,1809,181,0,0,284
13089023802,0,12,0,0,34,0,0,3,1,0,1,0,0,0,0,0,1,0,14,0,0,0,85,0,0,0,0,917,6,0,0,0
13089023803,0,6,0,0,22,0,0,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2249,25,0,0,103
13089980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13097080102,0,19,0,0,32,0,0,12,0,12,7,0,0,5,0,2,8,0,16,0,0,28,3,6,0,0,0,1495,0,237,0,0
13097080103,0,28,0,0,61,0,0,13,1,2,5,0,0,13,0,0,6,0,45,0,0,4,5,46,0,0,0,845,0,214,0,76
13097080201,0,10,0,0,22,0,0,1,0,0,3,0,1,3,0,1,6,0,5,0,0,1,0,5,0,0,0,1758,0,345,0,0
13097080202,0,12,0,0,26,0,0,4,0,1,8,0,0,8,0,0,2,0,5,0,0,0,3,10,0,0,0,2600,0,118,0,107
13097080301,1,14,0,0,28,0,0,0,0,0,4,0,0,1,0,0,17,0,33,0,0,1,11,74,0,0,0,3620,105,159,0,90
13097080303,0,57,0,0,46,0,0,8,0,8,3,0,0,5,0,0,2,0,6,1,0,0,1,59,0,0,0,1057,0,262,0,35
13097080304,0,163,0,1,87,0,0,14,1,5,4,0,0,3,0,2,8,0,26,0,0,1,5,67,0,0,0,884,0,0,0,298
13097080402,2,0,0,0,10,0,0,3,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3231,8,56,0,0
13097080403,1,6,0,0,17,0,0,4,0,0,3,0,1,0,0,0,11,0,11,0,0,3,1,3,0,0,0,1608,0,30,0,0
13097080404,0,13,0,0,16,0,0,0,0,0,2,0,0,1,0,0,11,0,21,0,0,7,0,3,0,0,0,2455,0,422,0,0
13097080505,0,29,0,0,28,0,0,9,0,1,1,0,0,10,0,1,0,0,6,0,0,0,0,26,0,0,0,1365,0,2,0,1
13097080506,0,8,0,0,17,0,0,1,0,0,4,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1905,0,281,0,0
13097080507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1242,0,44,0,0
13097080508,0,11,0,0,24,0,0,25,2,1,2,5,0,12,0,1,0,0,2,0,0,0,3,6,0,0,0,1408,0,1,0,101
13097080509,0,10,0,0,8,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2206,0,5,0,2
13097080510,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,0,83,0,0
13097080511,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3176,0,7,0,0
13097080602,0,4,0,0,10,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0,2,0,5,0,0,0,1997,12,37,0,26
13097080603,0,21,0,0,17,0,0,4,0,0,3,0,0,4,0,0,1,0,1,0,0,0,1,4,0,0,0,2506,64,12,0,6
13097080604,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3133,0,13,0,0
13113140101,29,10,0,1,10,0,0,0,0,0,6,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,2706,0,0,0,0
13113140102,15,33,0,4,24,0,0,7,0,0,4,4,0,8,0,0,0,0,4,1,0,122,0,0,0,0,0,2134,0,0,0,0
13113140203,16,41,0,4,17,0,0,2,0,0,2,0,0,2,0,0,1,0,5,1,0,4,0,0,0,0,0,2097,0,0,0,0
13113140204,32,21,0,4,6,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1484,0,0,0,0
13113140206,7,41,0,8,9,0,0,7,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1418,0,0,0,0
13113140207,0,7,0,0,5,0,0,3,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1881,0,0,0,0
13113140208,1,54,0,6,26,0,0,9,0,4,3,0,0,6,0,3,0,0,0,3,0,54,4,0,0,0,0,2470,0,0,0,0
13113140303,0,14,0,5,28,0,0,7,0,2,2,0,0,6,0,1,42,0,4,16,0,65,2,0,0,0,0,1726,0,0,0,0
13113140304,4,46,0,6,8,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2167,0,0,0,0
13113140305,19,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0
13113140306,0,5,0,0,8,0,0,5,0,0,2,0,1,1,0,3,1,0,4,6,0,18,2,0,0,1,0,2314,0,0,0,0
13113140307,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0
13113140403,3,27,0,2,16,0,0,12,0,0,3,1,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,2162,0,0,0,0
13113140404,3,172,0,20,42,0,0,7,2,1,2,7,1,3,0,2,0,0,1,0,0,5,2,0,0,0,0,2002,0,0,0,0
13113140405,14,7,0,1,11,0,0,5,0,0,2,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1475,0,0,0,0
13113140406,7,32,0,45,32,0,0,14,0,1,4,1,0,7,0,2,0,0,6,0,0,26,1,0,0,0,0,1422,0,0,0,0
13113140407,14,8,0,21,17,0,0,1,1,0,2,1,1,0,0,0,0,0,28,0,0,14,11,0,0,0,0,2669,0,0,0,0
13113140408,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0
13113140501,51,1,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0
13113140502,98,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1386,0,0,0,0
