GEOID,Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Multi-Family Residential - Mobile Home Park,Residential  ,Residential - Condo,Residential - Mobile Home Park,Residential - Parking Garage,Residential - Townhouse
13097080509,0.0,0.0,0.0,0.0,0.0,0.9973285841495992,0.0,0.0026714158504007124,0.0,0.0
13097080512,0.0,0.0,0.0,0.0,0.0,0.9987096774193548,0.0,0.0012903225806451613,0.0,0.0
13097080513,0.0,0.0,0.0,0.0,0.0,0.9280442804428044,0.0,0.07195571955719557,0.0,0.0
13097080514,0.0,0.0,0.0,0.0,0.0,0.997229916897507,0.0,0.002770083102493075,0.0,0.0
13097080515,0.0,0.0,0.0,0.0,0.0,0.9979035639412998,0.0,0.0020964360587002098,0.0,0.0
13097080602,0.0,0.0008514261387824606,0.0,0.0,0.0,0.979565772669221,0.0,0.019582801191996593,0.0,0.0
13097080605,0.0,0.0,0.0,0.0,0.0,0.9958448753462604,0.0,0.004155124653739612,0.0,0.0
13097080606,0.0,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0036231884057971015,0.0,0.0
13097080607,0.0006142506142506142,0.0012285012285012285,0.0,0.0,0.0,0.9871007371007371,0.0,0.011056511056511056,0.0,0.0
13097080608,0.0009000900090009,0.0,0.0,0.0,0.0,0.9972997299729973,0.0,0.0018001800180018,0.0,0.0
13113140102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140103,0.0,0.0,0.0,0.0,0.0,0.9948453608247423,0.0,0.005154639175257732,0.0,0.0
13113140104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140204,0.0,0.0,0.0,0.0,0.0,0.9993935718617344,0.0,0.0006064281382656155,0.0,0.0
13113140206,0.0,0.0,0.0,0.0,0.0,0.9992862241256245,0.0,0.0007137758743754461,0.0,0.0
13113140207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140304,0.0,0.0,0.0,0.0,0.0,0.9995381062355658,0.0,0.00046189376443418013,0.0,0.0
13113140305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140410,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13113140502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13117130101,0.0,0.0,0.0,0.0,0.0,0.9524714828897338,0.0,0.04752851711026616,0.0,0.0
13117130102,0.0,0.0,0.0,0.0,0.0,0.9706994328922496,0.0,0.02930056710775047,0.0,0.0
13117130103,0.0,0.0,0.0,0.0,0.0,0.9383033419023136,0.0,0.061696658097686374,0.0,0.0
13117130104,0.0,0.0,0.0,0.0,0.0,0.983248730964467,0.0,0.016751269035532996,0.0,0.0
13117130105,0.0,0.0,0.0,0.0,0.0,0.8527968596663396,0.0,0.14720314033366044,0.0,0.0
13117130201,0.0,0.0,0.0,0.0,0.0,0.9791449426485923,0.0,0.020855057351407715,0.0,0.0
13117130202,0.0,0.0,0.0,0.0,0.0,0.9886363636363636,0.0,0.011363636363636364,0.0,0.0
13117130203,0.0,0.0,0.0,0.0,0.0,0.9391226499552372,0.0,0.03536257833482542,0.0,0.025514771709937333
13117130204,0.0,0.0,0.0,0.0,0.0,0.989406779661017,0.0,0.01059322033898305,0.0,0.0
13117130205,0.00048216007714561236,0.0,0.0,0.0,0.00048216007714561236,0.9532304725168756,0.0,0.02507232401157184,0.0,0.020732883317261332
13117130301,0.0,0.0,0.0,0.0,0.0,0.971818582122413,0.0,0.028181417877586965,0.0,0.0
13117130302,0.0,0.0,0.0,0.0,0.0,0.9644105497299015,0.01271051795360661,0.0034953924372418178,0.0,0.01938353987925008
13117130303,0.0,0.0,0.0,0.0,0.0,0.9634994206257242,0.0,0.03650057937427578,0.0,0.0
13117130304,0.0004014452027298274,0.0,0.0,0.0,0.0,0.9040545965475713,0.035728623042954634,0.0076274588518667205,0.0,0.05218787635487756
13117130305,0.0,0.0,0.0,0.0,0.0,0.9933362949800089,0.0,0.006663705019991115,0.0,0.0
13117130306,0.0,0.0,0.0,0.0,0.0,0.8767123287671232,0.014794520547945205,0.006027397260273973,0.0,0.10246575342465754
13117130307,0.0,0.0,0.0,0.0,0.0,0.9850384148807116,0.0,0.00646987464617873,0.0,0.008491710473109584
13117130406,0.0,0.0,0.0,0.0,0.0,0.8676527831841183,0.0,0.05955624756714675,0.0,0.07279096924873492
